phenotype	true_marker	peak_marker	max_lod	cutoff	non_missing_count	type	pos	chr	pos1	pos2	midpos	gchr	gpos1	gpos2	gposmid
X4_7625000_7630000	4_1206	4_1206	17.9813877016011	2.92473355626763	68	Y	4-7844773_4-8088027	4	7844773	8088027	7966400	4	7625000	7630000	7627500
X4_7630000_7635000	4_1206	4_1206	10.4254278532119	3.04809113761556	68	Y	4-7844773_4-8088027	4	7844773	8088027	7966400	4	7630000	7635000	7632500
X4_7640000_7645000	4_1140	c4.loc117	25.2847801886555	2.95836407519762	68	Y	4-7346207_4-7641706	4	7346207	7641706	7493956.5	4	7640000	7645000	7642500
X4_7645000_7650000	4_1206	4_1206	41.1653369483415	3.05356445300796	68	Y	4-7844773_4-8088027	4	7844773	8088027	7966400	4	7645000	7650000	7647500
X4_7650000_7655000	4_1206	4_1206	41.2816817709625	3.02961460226851	68	Y	4-7844773_4-8088027	4	7844773	8088027	7966400	4	7650000	7655000	7652500
X4_765000_770000	4_93	c4.loc17	9.09019627822364	2.85161930617966	68	Y	4-708867_4-1041443	4	708867	1041443	875155	4	765000	770000	767500
X4_7665000_7670000	4_1206	4_1206	36.6713975274814	3.12622241230088	68	Y	4-7844773_4-8088027	4	7844773	8088027	7966400	4	7665000	7670000	7667500
X4_7675000_7680000	4_1206	4_1206	19.4810797832736	3.03564599034633	68	Y	4-7844773_4-8088027	4	7844773	8088027	7966400	4	7675000	7680000	7677500
X4_7680000_7685000	4_1206	4_1206	7.15229637149665	2.99833844479738	68	Y	4-7844773_4-8088027	4	7844773	8088027	7966400	4	7680000	7685000	7682500
X4_7685000_7690000	4_1206	c4.loc118	3.61333269347674	2.91947155114503	68	Y	4-7844773_4-8088027	4	7844773	8088027	7966400	4	7685000	7690000	7687500
X4_7690000_7695000	4_1096	c4.loc114	13.7113570323583	3.04746954159774	68	Y	4-7005452_4-7315618	4	7005452	7315618	7160535	4	7690000	7695000	7692500
X4_7695000_7700000	4_1096	c4.loc114	11.1656661362817	2.88786732275945	68	Y	4-7005452_4-7315618	4	7005452	7315618	7160535	4	7695000	7700000	7697500
X4_7700000_7705000	4_1206	4_1206	19.9941449004771	2.94690779441306	68	Y	4-7844773_4-8088027	4	7844773	8088027	7966400	4	7700000	7705000	7702500
X4_770000_775000	4_93	4_93	33.527489154718	3.05774217328804	68	Y	4-708867_4-1041443	4	708867	1041443	875155	4	770000	775000	772500
X4_7705000_7710000	1_1542	1_1542	4.78119073015382	2.89766282528554	68	Y	1-15964690_1-16091459	1	15964690	16091459	16028074.5	4	7705000	7710000	7707500
X4_7710000_7715000	4_990	4_990	14.0155083062178	2.9840938577475	68	Y	4-6319596_4-6574353	4	6319596	6574353	6446974.5	4	7710000	7715000	7712500
X4_7715000_7720000	4_1206	4_1206	25.3967961528757	3.05606894324895	68	Y	4-7844773_4-8088027	4	7844773	8088027	7966400	4	7715000	7720000	7717500
X4_7720000_7725000	4_174	4_174	3.46583349487462	2.93385725266782	68	Y	4-1368384_4-1634717	4	1368384	1634717	1501550.5	4	7720000	7725000	7722500
X4_7725000_7730000	4_1206	4_1206	18.8211304824008	2.9525522383948	68	Y	4-7844773_4-8088027	4	7844773	8088027	7966400	4	7725000	7730000	7727500
X4_7730000_7735000	4_1206	4_1206	28.5018217201429	2.96960240428719	68	Y	4-7844773_4-8088027	4	7844773	8088027	7966400	4	7730000	7735000	7732500
X4_7750000_7755000	4_1096	c4.loc114	13.6199146251389	3.00361532624023	68	Y	4-7005452_4-7315618	4	7005452	7315618	7160535	4	7750000	7755000	7752500
X4_775000_780000	4_93	4_93	31.1573711288852	3.0644394553035	68	Y	4-708867_4-1041443	4	708867	1041443	875155	4	775000	780000	777500
X4_7755000_7760000	4_1206	c4.loc118	16.2948019888147	3.0546853665599	68	Y	4-7844773_4-8088027	4	7844773	8088027	7966400	4	7755000	7760000	7757500
X4_7760000_7765000	1_1946	1_1946	4.03648349653381	2.89519243355432	68	Y	1-18020421_1-18319330	1	18020421	18319330	18169875.5	4	7760000	7765000	7762500
X4_7765000_7770000	4_1235	c4.loc119	33.4482447984656	2.95728009849883	68	Y	4-8010545_4-8290838	4	8010545	8290838	8150691.5	4	7765000	7770000	7767500
X4_7770000_7775000	4_1206	c4.loc118	50.7654492353793	3.09718052201439	68	Y	4-7844773_4-8088027	4	7844773	8088027	7966400	4	7770000	7775000	7772500
X4_7775000_7780000	4_1206	c4.loc118	39.7769557951182	3.05690515558413	68	Y	4-7844773_4-8088027	4	7844773	8088027	7966400	4	7775000	7780000	7777500
X4_7780000_7785000	4_1140	4_1140	3.05225796202608	2.88825151367538	68	Y	4-7346207_4-7641706	4	7346207	7641706	7493956.5	4	7780000	7785000	7782500
X4_7785000_7790000	4_1206	c4.loc118	40.3282326982576	3.13599852069302	68	Y	4-7844773_4-8088027	4	7844773	8088027	7966400	4	7785000	7790000	7787500
X4_7795000_7800000	4_1013	4_1013	4.81340739656059	2.7090109859274	68	Y	4-6457898_4-6752115	4	6457898	6752115	6605006.5	4	7795000	7800000	7797500
X4_7800000_7805000	4_1206	c4.loc118	29.3226490812212	2.96398842285709	68	Y	4-7844773_4-8088027	4	7844773	8088027	7966400	4	7800000	7805000	7802500
X4_780000_785000	4_93	c4.loc17	24.0328919172517	2.94180369762319	68	Y	4-708867_4-1041443	4	708867	1041443	875155	4	780000	785000	782500
X4_7805000_7810000	4_1206	c4.loc118	34.5891485831404	3.08068016777149	68	Y	4-7844773_4-8088027	4	7844773	8088027	7966400	4	7805000	7810000	7807500
X4_7810000_7815000	4_1206	c4.loc118	29.9143432574914	3.08858697043676	68	Y	4-7844773_4-8088027	4	7844773	8088027	7966400	4	7810000	7815000	7812500
X4_7815000_7820000	1_2471	c1.loc172	6.28758402312232	2.70300130417494	68	Y	1-22885561_1-23267065	1	22885561	23267065	23076313	4	7815000	7820000	7817500
X4_7820000_7825000	4_1235	c4.loc119	3.27376646923469	2.90819863770443	68	Y	4-8010545_4-8290838	4	8010545	8290838	8150691.5	4	7820000	7825000	7822500
X4_7825000_7830000	2_96	c2.loc14	10.1970457372771	2.87468183773732	68	Y	2-725534_2-1049117	2	725534	1049117	887325.5	4	7825000	7830000	7827500
X4_7830000_7835000	4_1331	4_1331	5.06542652934534	2.81966970483383	68	Y	4-8775333_4-9015782	4	8775333	9015782	8895557.5	4	7830000	7835000	7832500
X4_7840000_7845000	4_1206	4_1206	33.8118129939154	3.0470481710954	68	Y	4-7844773_4-8088027	4	7844773	8088027	7966400	4	7840000	7845000	7842500
X4_785000_790000	4_93	c4.loc17	26.5494098523792	3.06271064116801	68	Y	4-708867_4-1041443	4	708867	1041443	875155	4	785000	790000	787500
X4_7855000_7860000	4_112	4_112	3.92519849706385	2.85268829890969	68	Y	4-843035_4-1204818	4	843035	1204818	1023926.5	4	7855000	7860000	7857500
X4_7860000_7865000	4_1235	c4.loc119	14.8175347153955	3.02440487315476	68	Y	4-8010545_4-8290838	4	8010545	8290838	8150691.5	4	7860000	7865000	7862500
X4_7870000_7875000	4_1206	c4.loc118	52.0745441053176	3.10678588107472	68	Y	4-7844773_4-8088027	4	7844773	8088027	7966400	4	7870000	7875000	7872500
X4_7875000_7880000	4_1206	c4.loc118	36.9940062472025	3.06351232252741	68	Y	4-7844773_4-8088027	4	7844773	8088027	7966400	4	7875000	7880000	7877500
X4_7880000_7885000	4_428	c4.loc64	7.32225167168285	3.01047790644652	68	Y	4-2627684_4-2862313	4	2627684	2862313	2744998.5	4	7880000	7885000	7882500
X4_7885000_7890000	4_1140	c4.loc117	16.9881795507977	3.13156628527003	68	Y	4-7346207_4-7641706	4	7346207	7641706	7493956.5	4	7885000	7890000	7887500
X4_7890000_7895000	4_244	c4.loc49	13.841231771039	3.04004097956309	68	Y	4-1764644_4-2005930	4	1764644	2005930	1885287	4	7890000	7895000	7892500
X4_7895000_7900000	4_1206	4_1206	54.6305749072294	3.04892641055098	68	Y	4-7844773_4-8088027	4	7844773	8088027	7966400	4	7895000	7900000	7897500
X4_7900000_7905000	4_1206	c4.loc118	40.9181798880465	3.03954074305622	68	Y	4-7844773_4-8088027	4	7844773	8088027	7966400	4	7900000	7905000	7902500
X4_790000_795000	4_93	4_93	23.7648425813118	3.11443154227011	68	Y	4-708867_4-1041443	4	708867	1041443	875155	4	790000	795000	792500
X4_7905000_7910000	4_1206	4_1206	32.9294088519858	3.08907835392381	68	Y	4-7844773_4-8088027	4	7844773	8088027	7966400	4	7905000	7910000	7907500
X4_7910000_7915000	4_1206	4_1206	2.81786043888327	2.4822756386735	68	Y	4-7844773_4-8088027	4	7844773	8088027	7966400	4	7910000	7915000	7912500
X4_7915000_7920000	4_1206	4_1206	30.4001804132917	3.17663827770565	68	Y	4-7844773_4-8088027	4	7844773	8088027	7966400	4	7915000	7920000	7917500
X4_7920000_7925000	2_256	2_256	4.71938976421932	3.04484994984175	68	Y	2-1761168_2-1985829	2	1761168	1985829	1873498.5	4	7920000	7925000	7922500
X4_7925000_7930000	4_923	4_923	3.04876983510083	2.61616935870112	68	Y	4-5835810_4-6180269	4	5835810	6180269	6008039.5	4	7925000	7930000	7927500
X4_7930000_7935000	4_1100	4_1100	6.74910097048598	2.84176485224745	68	Y	4-7024412_4-7346045	4	7024412	7346045	7185228.5	4	7930000	7935000	7932500
X4_7935000_7940000	4_1206	c4.loc118	23.953233051132	3.14167389219514	68	Y	4-7844773_4-8088027	4	7844773	8088027	7966400	4	7935000	7940000	7937500
X4_7940000_7945000	4_1206	c4.loc118	52.8953049508139	2.973554837761	68	Y	4-7844773_4-8088027	4	7844773	8088027	7966400	4	7940000	7945000	7942500
X4_7950000_7955000	4_1100	4_1100	4.58869122256286	2.86281957038203	68	Y	4-7024412_4-7346045	4	7024412	7346045	7185228.5	4	7950000	7955000	7952500
X4_7965000_7970000	4_1235	c4.loc119	21.3882592473712	3.00030083589961	68	Y	4-8010545_4-8290838	4	8010545	8290838	8150691.5	4	7965000	7970000	7967500
X4_7970000_7975000	4_1235	4_1235	61.1078713402592	3.30716743030977	68	Y	4-8010545_4-8290838	4	8010545	8290838	8150691.5	4	7970000	7975000	7972500
X4_7975000_7980000	4_1235	c4.loc120	29.3271340910597	2.97989670453391	68	Y	4-8010545_4-8290838	4	8010545	8290838	8150691.5	4	7975000	7980000	7977500
X4_7980000_7985000	4_1235	4_1235	39.1248052895637	3.08953098934765	68	Y	4-8010545_4-8290838	4	8010545	8290838	8150691.5	4	7980000	7985000	7982500
X4_7985000_7990000	2_1203	c2.loc41	4.71955404402604	2.84071844870103	68	Y	2-6501650_2-6779072	2	6501650	6779072	6640361	4	7985000	7990000	7987500
X4_7990000_7995000	4_1235	4_1235	30.816720952802	3.07150070941597	68	Y	4-8010545_4-8290838	4	8010545	8290838	8150691.5	4	7990000	7995000	7992500
X4_7995000_8000000	4_1235	4_1235	20.4546455595885	3.00319748553392	68	Y	4-8010545_4-8290838	4	8010545	8290838	8150691.5	4	7995000	8000000	7997500
X4_8000000_8005000	4_1235	c4.loc120	4.67517436589314	2.8909714274184	68	Y	4-8010545_4-8290838	4	8010545	8290838	8150691.5	4	8000000	8005000	8002500
X4_800000_805000	4_93	4_93	31.1062875537814	3.03781127606825	68	Y	4-708867_4-1041443	4	708867	1041443	875155	4	800000	805000	802500
X4_80000_85000	4_1	4_1	21.3897979208917	3.0149896217332	68	Y	4-1590_4-308466	4	1590	308466	155028	4	80000	85000	82500
X4_8010000_8015000	4_1235	4_1235	40.3910339654153	3.14106697092287	68	Y	4-8010545_4-8290838	4	8010545	8290838	8150691.5	4	8010000	8015000	8012500
X4_8020000_8025000	4_1235	4_1235	33.2681883193442	3.14812818593479	68	Y	4-8010545_4-8290838	4	8010545	8290838	8150691.5	4	8020000	8025000	8022500
X4_8025000_8030000	4_1235	4_1235	37.1145350273806	3.03389737013105	68	Y	4-8010545_4-8290838	4	8010545	8290838	8150691.5	4	8025000	8030000	8027500
X4_8030000_8035000	4_1235	c4.loc119	46.4420458393178	3.12338571020702	68	Y	4-8010545_4-8290838	4	8010545	8290838	8150691.5	4	8030000	8035000	8032500
X4_8045000_8050000	4_1235	4_1235	32.4504622883067	3.11391672434996	68	Y	4-8010545_4-8290838	4	8010545	8290838	8150691.5	4	8045000	8050000	8047500
X4_8050000_8055000	4_1235	4_1235	17.6725721084531	3.10444579578292	68	Y	4-8010545_4-8290838	4	8010545	8290838	8150691.5	4	8050000	8055000	8052500
X4_805000_810000	1_2962	1_2962	4.38675038059587	2.9409208649181	68	Y	1-28768135_1-29257868	1	28768135	29257868	29013001.5	4	805000	810000	807500
X4_8060000_8065000	1_1098	1_1098	3.95168295438754	3.00817451772573	68	Y	1-12579276_1-12894692	1	12579276	12894692	12736984	4	8060000	8065000	8062500
X4_8065000_8070000	1_2093	1_2093	10.127407403614	3.08733048767345	68	Y	1-19284038_1-19590474	1	19284038	19590474	19437256	4	8065000	8070000	8067500
X4_8070000_8075000	4_1235	4_1235	47.6381200227067	3.19095160329537	68	Y	4-8010545_4-8290838	4	8010545	8290838	8150691.5	4	8070000	8075000	8072500
X4_8075000_8080000	4_1235	4_1235	14.2467216251167	2.90305007539884	68	Y	4-8010545_4-8290838	4	8010545	8290838	8150691.5	4	8075000	8080000	8077500
X4_8080000_8085000	4_1255	4_1255	9.6069709814165	3.02108338044758	68	Y	4-8122090_4-8467741	4	8122090	8467741	8294915.5	4	8080000	8085000	8082500
X4_8085000_8090000	4_1451	4_1451	3.00747745789502	2.85336673069055	68	Y	4-9862418_4-10217869	4	9862418	10217869	10040143.5	4	8085000	8090000	8087500
X4_8090000_8095000	4_1235	4_1235	46.2253844821512	3.15762045897786	68	Y	4-8010545_4-8290838	4	8010545	8290838	8150691.5	4	8090000	8095000	8092500
X4_8095000_8100000	4_1235	c4.loc120	6.850542254755	2.74112962272083	68	Y	4-8010545_4-8290838	4	8010545	8290838	8150691.5	4	8095000	8100000	8097500
X4_8100000_8105000	4_1235	4_1235	29.8825867629957	3.05859541066016	68	Y	4-8010545_4-8290838	4	8010545	8290838	8150691.5	4	8100000	8105000	8102500
X4_810000_815000	4_93	4_93	37.7511928707312	3.10725707997485	68	Y	4-708867_4-1041443	4	708867	1041443	875155	4	810000	815000	812500
X4_8105000_8110000	5_967	5_967	2.10052820880186	1.87954270115171	68	Y	5-10241173_5-10530762	5	10241173	10530762	10385967.5	4	8105000	8110000	8107500
X4_8110000_8115000	4_1235	4_1235	47.8733476415206	3.09350258214415	68	Y	4-8010545_4-8290838	4	8010545	8290838	8150691.5	4	8110000	8115000	8112500
X4_8115000_8120000	4_1235	4_1235	16.8057313592455	3.11011393312693	68	Y	4-8010545_4-8290838	4	8010545	8290838	8150691.5	4	8115000	8120000	8117500
X4_8120000_8125000	4_1235	c4.loc120	15.9897778087876	2.86003155733153	68	Y	4-8010545_4-8290838	4	8010545	8290838	8150691.5	4	8120000	8125000	8122500
X4_8125000_8130000	4_1235	4_1235	16.7728347582648	2.90896369282244	68	Y	4-8010545_4-8290838	4	8010545	8290838	8150691.5	4	8125000	8130000	8127500
X4_8135000_8140000	4_1451	4_1451	3.58428692268163	2.94531679845334	68	Y	4-9862418_4-10217869	4	9862418	10217869	10040143.5	4	8135000	8140000	8137500
X4_8140000_8145000	4_1235	4_1235	67.2866333969867	3.06699103312652	68	Y	4-8010545_4-8290838	4	8010545	8290838	8150691.5	4	8140000	8145000	8142500
X4_8145000_8150000	4_1206	c4.loc118	29.5311728910704	3.09934610104286	68	Y	4-7844773_4-8088027	4	7844773	8088027	7966400	4	8145000	8150000	8147500
X4_8150000_8155000	4_1235	4_1235	18.3938536885676	2.99676310522614	68	Y	4-8010545_4-8290838	4	8010545	8290838	8150691.5	4	8150000	8155000	8152500
X4_8155000_8160000	4_1235	4_1235	48.3958240845555	3.13198915163299	68	Y	4-8010545_4-8290838	4	8010545	8290838	8150691.5	4	8155000	8160000	8157500
X4_8160000_8165000	4_1235	4_1235	29.9577162294492	3.04365946806357	68	Y	4-8010545_4-8290838	4	8010545	8290838	8150691.5	4	8160000	8165000	8162500
X4_8165000_8170000	4_1235	4_1235	21.1257588881488	3.16993445336872	68	Y	4-8010545_4-8290838	4	8010545	8290838	8150691.5	4	8165000	8170000	8167500
X4_8170000_8175000	4_1235	4_1235	44.9049700132102	3.05192680850043	68	Y	4-8010545_4-8290838	4	8010545	8290838	8150691.5	4	8170000	8175000	8172500
X4_8175000_8180000	4_1235	c4.loc120	17.9168811969999	3.00241193448267	68	Y	4-8010545_4-8290838	4	8010545	8290838	8150691.5	4	8175000	8180000	8177500
X4_8180000_8185000	4_1235	c4.loc120	14.6081625747213	3.0402684671772	68	Y	4-8010545_4-8290838	4	8010545	8290838	8150691.5	4	8180000	8185000	8182500
X4_8185000_8190000	4_1235	4_1235	54.3171060969444	3.00428834199262	68	Y	4-8010545_4-8290838	4	8010545	8290838	8150691.5	4	8185000	8190000	8187500
X4_8190000_8195000	4_1235	4_1235	58.2439826472576	3.0114371337424	68	Y	4-8010545_4-8290838	4	8010545	8290838	8150691.5	4	8190000	8195000	8192500
X4_8195000_8200000	4_1235	4_1235	39.7955647010849	3.19059479712524	68	Y	4-8010545_4-8290838	4	8010545	8290838	8150691.5	4	8195000	8200000	8197500
X4_8200000_8205000	4_1235	c4.loc120	34.8660681453211	3.03913655903196	68	Y	4-8010545_4-8290838	4	8010545	8290838	8150691.5	4	8200000	8205000	8202500
X4_820000_825000	2_1274	2_1274	5.89393470076381	2.93156459650041	68	Y	2-6888024_2-7085201	2	6888024	7085201	6986612.5	4	820000	825000	822500
X4_8205000_8210000	4_1235	4_1235	12.9576079604605	3.04180744210053	68	Y	4-8010545_4-8290838	4	8010545	8290838	8150691.5	4	8205000	8210000	8207500
X4_8215000_8220000	4_1235	4_1235	7.32680107240184	3.02561627079086	68	Y	4-8010545_4-8290838	4	8010545	8290838	8150691.5	4	8215000	8220000	8217500
X4_8220000_8225000	4_1235	4_1235	15.5041231298751	3.05431618861825	68	Y	4-8010545_4-8290838	4	8010545	8290838	8150691.5	4	8220000	8225000	8222500
X4_8225000_8230000	4_1235	4_1235	18.1695103096522	3.02543361985405	68	Y	4-8010545_4-8290838	4	8010545	8290838	8150691.5	4	8225000	8230000	8227500
X4_8230000_8235000	4_1235	4_1235	33.9454586554201	3.02161737396469	68	Y	4-8010545_4-8290838	4	8010545	8290838	8150691.5	4	8230000	8235000	8232500
X4_8235000_8240000	4_1235	4_1235	44.6501486188298	3.09954361603	68	Y	4-8010545_4-8290838	4	8010545	8290838	8150691.5	4	8235000	8240000	8237500
X4_8245000_8250000	4_1235	4_1235	33.6092351518706	3.0906517866848	68	Y	4-8010545_4-8290838	4	8010545	8290838	8150691.5	4	8245000	8250000	8247500
X4_8250000_8255000	4_1235	4_1235	21.6218007587842	2.97903578880661	68	Y	4-8010545_4-8290838	4	8010545	8290838	8150691.5	4	8250000	8255000	8252500
X4_8255000_8260000	4_1235	4_1235	29.5401702910236	2.96666875210927	68	Y	4-8010545_4-8290838	4	8010545	8290838	8150691.5	4	8255000	8260000	8257500
X4_8260000_8265000	4_1235	4_1235	45.502169725808	3.08168617435016	68	Y	4-8010545_4-8290838	4	8010545	8290838	8150691.5	4	8260000	8265000	8262500
X4_8265000_8270000	4_1235	4_1235	45.5827214546808	2.98287516733129	68	Y	4-8010545_4-8290838	4	8010545	8290838	8150691.5	4	8265000	8270000	8267500
X4_8270000_8275000	4_1235	c4.loc120	26.3694746473564	3.05916827412848	68	Y	4-8010545_4-8290838	4	8010545	8290838	8150691.5	4	8270000	8275000	8272500
X4_8275000_8280000	4_1140	c4.loc116	5.33319678141639	2.82906323787501	68	Y	4-7346207_4-7641706	4	7346207	7641706	7493956.5	4	8275000	8280000	8277500
X4_8280000_8285000	4_1255	4_1255	10.3949190508184	2.90704717151588	68	Y	4-8122090_4-8467741	4	8122090	8467741	8294915.5	4	8280000	8285000	8282500
X4_8285000_8290000	4_1255	4_1255	20.4871404388161	3.05331390720018	68	Y	4-8122090_4-8467741	4	8122090	8467741	8294915.5	4	8285000	8290000	8287500
X4_8290000_8295000	4_1255	4_1255	12.6170295845637	2.95912521461268	68	Y	4-8122090_4-8467741	4	8122090	8467741	8294915.5	4	8290000	8295000	8292500
X4_8295000_8300000	4_1255	4_1255	19.5690766769357	2.99222798732019	68	Y	4-8122090_4-8467741	4	8122090	8467741	8294915.5	4	8295000	8300000	8297500
X4_8300000_8305000	4_1331	4_1331	21.0867058241798	3.08159708774928	68	Y	4-8775333_4-9015782	4	8775333	9015782	8895557.5	4	8300000	8305000	8302500
X4_8305000_8310000	4_1331	c4.loc122	10.2906158178732	2.66292961931728	68	Y	4-8775333_4-9015782	4	8775333	9015782	8895557.5	4	8305000	8310000	8307500
X4_8310000_8315000	4_1331	c4.loc122	21.2684430377348	2.9698710214041	68	Y	4-8775333_4-9015782	4	8775333	9015782	8895557.5	4	8310000	8315000	8312500
X4_8325000_8330000	4_1331	4_1331	11.8493056852172	3.07826863113047	68	Y	4-8775333_4-9015782	4	8775333	9015782	8895557.5	4	8325000	8330000	8327500
X4_8335000_8340000	4_1331	c4.loc122	39.6189949825613	3.14400775931175	68	Y	4-8775333_4-9015782	4	8775333	9015782	8895557.5	4	8335000	8340000	8337500
X4_8340000_8345000	4_1331	c4.loc122	38.4911609544874	3.0395381988744	68	Y	4-8775333_4-9015782	4	8775333	9015782	8895557.5	4	8340000	8345000	8342500
X4_8345000_8350000	4_1331	c4.loc122	52.2855020864336	3.06643279519267	68	Y	4-8775333_4-9015782	4	8775333	9015782	8895557.5	4	8345000	8350000	8347500
X4_8350000_8355000	1_756	c1.loc74	3.75714514503264	2.90258078462596	68	Y	1-9789195_1-10201583	1	9789195	10201583	9995389	4	8350000	8355000	8352500
X4_835000_840000	4_93	4_93	25.3873703125149	3.28042770091269	68	Y	4-708867_4-1041443	4	708867	1041443	875155	4	835000	840000	837500
X4_8355000_8360000	4_1255	4_1255	4.36723378449341	2.91365517959682	68	Y	4-8122090_4-8467741	4	8122090	8467741	8294915.5	4	8355000	8360000	8357500
X4_8360000_8365000	4_1331	c4.loc122	33.6086998323142	2.97843114112518	68	Y	4-8775333_4-9015782	4	8775333	9015782	8895557.5	4	8360000	8365000	8362500
X4_8365000_8370000	4_1331	c4.loc122	31.340568760137	3.08624155834914	68	Y	4-8775333_4-9015782	4	8775333	9015782	8895557.5	4	8365000	8370000	8367500
X4_8370000_8375000	4_1331	4_1331	15.9445249278109	3.09318485626476	68	Y	4-8775333_4-9015782	4	8775333	9015782	8895557.5	4	8370000	8375000	8372500
X4_8375000_8380000	4_1255	4_1255	6.20722391970848	2.86129113051518	68	Y	4-8122090_4-8467741	4	8122090	8467741	8294915.5	4	8375000	8380000	8377500
X4_8380000_8385000	4_1331	c4.loc122	26.2765737396287	2.99082670790017	68	Y	4-8775333_4-9015782	4	8775333	9015782	8895557.5	4	8380000	8385000	8382500
X4_8390000_8395000	5_967	5_967	4.14337810169032	2.48484238035672	68	Y	5-10241173_5-10530762	5	10241173	10530762	10385967.5	4	8390000	8395000	8392500
X4_8400000_8405000	1_1145	1_1145	4.15739078341982	3.01286749992855	68	Y	1-12918544_1-13109070	1	12918544	13109070	13013807	4	8400000	8405000	8402500
X4_840000_845000	4_93	c4.loc17	31.9303112070018	3.02527029118879	68	Y	4-708867_4-1041443	4	708867	1041443	875155	4	840000	845000	842500
X4_8405000_8410000	4_1255	4_1255	8.24567746758748	2.96880861199836	68	Y	4-8122090_4-8467741	4	8122090	8467741	8294915.5	4	8405000	8410000	8407500
X4_8410000_8415000	4_1339	c4.loc124	7.30413598487591	3.10794987382353	68	Y	4-8803802_4-9084883	4	8803802	9084883	8944342.5	4	8410000	8415000	8412500
X4_8420000_8425000	4_1255	c4.loc121	27.2248759446667	3.15768137461105	68	Y	4-8122090_4-8467741	4	8122090	8467741	8294915.5	4	8420000	8425000	8422500
X4_8425000_8430000	4_1331	c4.loc122	35.2122313270754	3.06250939354364	68	Y	4-8775333_4-9015782	4	8775333	9015782	8895557.5	4	8425000	8430000	8427500
X4_8430000_8435000	4_1255	c4.loc121	33.7703399170935	3.14172173757299	68	Y	4-8122090_4-8467741	4	8122090	8467741	8294915.5	4	8430000	8435000	8432500
X4_8440000_8445000	4_1339	c4.loc124	6.47104754588937	3.01101944774553	68	Y	4-8803802_4-9084883	4	8803802	9084883	8944342.5	4	8440000	8445000	8442500
X4_8445000_8450000	2_308	2_308	4.15422999747926	2.85537781747154	68	Y	2-2087050_2-2265846	2	2087050	2265846	2176448	4	8445000	8450000	8447500
X4_845000_850000	1_809	1_809	1.5384354218513	1.50836548579152	68	Y	1-10360947_1-10701799	1	10360947	10701799	10531373	4	845000	850000	847500
X4_8455000_8460000	4_1331	4_1331	3.84131414216149	2.5441293151708	68	Y	4-8775333_4-9015782	4	8775333	9015782	8895557.5	4	8455000	8460000	8457500
X4_8460000_8465000	4_1331	4_1331	10.2900786008423	2.85595135495292	68	Y	4-8775333_4-9015782	4	8775333	9015782	8895557.5	4	8460000	8465000	8462500
X4_8475000_8480000	4_1255	c4.loc121	34.9316019591213	3.1426457541053	68	Y	4-8122090_4-8467741	4	8122090	8467741	8294915.5	4	8475000	8480000	8477500
X4_8480000_8485000	4_1331	c4.loc122	34.3874217035391	3.02623762772718	68	Y	4-8775333_4-9015782	4	8775333	9015782	8895557.5	4	8480000	8485000	8482500
X4_8485000_8490000	4_1446	c4.loc129	2.47682056141252	2.22830157981564	68	Y	4-9781716_4-10178789	4	9781716	10178789	9980252.5	4	8485000	8490000	8487500
X4_8490000_8495000	4_1331	4_1331	11.6294806295317	2.91371435916638	68	Y	4-8775333_4-9015782	4	8775333	9015782	8895557.5	4	8490000	8495000	8492500
X4_8495000_8500000	4_1331	c4.loc122	40.4493072160096	3.06572881207854	68	Y	4-8775333_4-9015782	4	8775333	9015782	8895557.5	4	8495000	8500000	8497500
X4_8500000_8505000	4_1331	4_1331	59.9556128636606	3.12111747635645	68	Y	4-8775333_4-9015782	4	8775333	9015782	8895557.5	4	8500000	8505000	8502500
X4_850000_855000	4_93	c4.loc16	10.3627912610358	3.11780070144864	68	Y	4-708867_4-1041443	4	708867	1041443	875155	4	850000	855000	852500
X4_8505000_8510000	4_1331	4_1331	19.5673120399966	3.05010068442143	68	Y	4-8775333_4-9015782	4	8775333	9015782	8895557.5	4	8505000	8510000	8507500
X4_8510000_8515000	4_1331	4_1331	18.0834852141194	3.04305227598668	68	Y	4-8775333_4-9015782	4	8775333	9015782	8895557.5	4	8510000	8515000	8512500
X4_8515000_8520000	4_1331	4_1331	42.6981139363852	3.07332673545706	68	Y	4-8775333_4-9015782	4	8775333	9015782	8895557.5	4	8515000	8520000	8517500
X4_8520000_8525000	4_1255	c4.loc121	18.7792492036877	2.95962092545229	68	Y	4-8122090_4-8467741	4	8122090	8467741	8294915.5	4	8520000	8525000	8522500
X4_8525000_8530000	4_1331	c4.loc122	39.287668143793	3.103040735411	68	Y	4-8775333_4-9015782	4	8775333	9015782	8895557.5	4	8525000	8530000	8527500
X4_8530000_8535000	4_1331	c4.loc122	49.205669726492	3.08681100571183	68	Y	4-8775333_4-9015782	4	8775333	9015782	8895557.5	4	8530000	8535000	8532500
X4_8535000_8540000	4_1331	4_1331	51.9824674843884	3.01922041215777	68	Y	4-8775333_4-9015782	4	8775333	9015782	8895557.5	4	8535000	8540000	8537500
X4_8540000_8545000	4_1331	c4.loc123	4.31668764384388	3.17470272711484	68	Y	4-8775333_4-9015782	4	8775333	9015782	8895557.5	4	8540000	8545000	8542500
X4_8545000_8550000	4_1331	c4.loc122	38.5805634507021	3.09619130063549	68	Y	4-8775333_4-9015782	4	8775333	9015782	8895557.5	4	8545000	8550000	8547500
